gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
PNPT1,,,,no,4.608,4.016,52776,46929,-0.198,ENSG00000138035,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Cytoplasm,,
PPP1CA,,,,no,16.15,16.684,184968,194948,0.047,ENSG00000172531,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit (PP-1A),Cytoplasm,large pre-B-II cell;pre-conventional dendritic cell,
PPP2CA,,,,no,15.594,14.558,178595,170102,-0.099,ENSG00000113575,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform (PP2A-alpha),Cytoplasm,,
PPP2R1A,,,,no,12.025,13.083,137719,152877,0.122,ENSG00000105568,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha),Cytoplasm,glioblast;Schwann cell precursor;ovarian surface epithelial cell,
PPP2R3A,,,,no,3.444,4.378,39446,51150,0.346,ENSG00000073711,Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha (PP2A subunit B isoform PR72/PR130) (PP2A subunit B isoform R3 isoform) (PP2A subunit B isoforms B''-PR72/PR130) (PP2A subunit B isoforms B72/B130) (Serine/threonine-protein phosphatase 2A 72/130 kDa regulatory subunit B),,kidney distal convoluted tubule epithelial cell;kidney cell,
PPP2R3C,,,,no,3.741,4.159,42846,48599,0.153,ENSG00000092020,Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma (Protein phosphatase subunit G5PR) (Rhabdomyosarcoma antigen MU-RMS-40.6A/6C),Nucleus,,
PRPF19,,,,no,5.088,4.703,58277,54948,-0.114,ENSG00000110107,Pre-mRNA-processing factor 19,Nucleus,,
PRPF3,,,,no,5.754,8.23,65906,96165,0.516,ENSG00000117360,U4/U6 small nuclear ribonucleoprotein Prp3 (Pre-mRNA-splicing factor 3) (hPrp3) (U4/U6 snRNP 90 kDa protein),Nucleus,,
PRPF31,,,,no,8.13,8.664,93107,101233,0.092,ENSG00000105618,U4/U6 small nuclear ribonucleoprotein Prp31 (Pre-mRNA-processing factor 31) (Serologically defined breast cancer antigen NY-BR-99) (U4/U6 snRNP 61 kDa protein) (Protein 61K) (hPrp31),Nucleus,,
PRPF8,,,,no,20.979,24.577,240274,287178,0.228,ENSG00000174231,Pre-mRNA-processing-splicing factor 8 (220 kDa U5 snRNP-specific protein) (PRP8 homolog) (Splicing factor Prp8) (p220),Nucleus,,
PSMA6,,,,no,13.452,13.306,154070,155481,-0.016,ENSG00000100902,Proteasome subunit alpha type-6 (27 kDa prosomal protein) (PROS-27) (p27K) (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain),Cytoplasm,"professional antigen presenting cell;dendritic cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;early lymphoid progenitor;common lymphoid progenitor",
PSMB5,,,,no,9.185,8.727,105190,101968,-0.074,ENSG00000100804,Proteasome subunit beta type-5,Cytoplasm,cortical thymic epithelial cell,
