gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
ISL1,,,,no,0.659,0.604,7546,7062,-0.125,ENSG00000016082,Insulin gene enhancer protein ISL-1 (Islet-1),Nucleus,pancreatic endocrine cell;pancreatic A cell;pancreatic D cell;pancreatic PP cell;enteroendocrine cell;PP cell;type L enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of small intestine;enteroendocrine cell of colon;endocrine cell;neuron;ON-bipolar cell;rod bipolar cell;medium spiny neuron,
ITGAV,,,,no,7.177,5.973,82199,69797,-0.265,ENSG00000138448,Integrin alpha-V (Vitronectin receptor) (Vitronectin receptor subunit alpha) (CD antigen CD51),Cell membrane,pigmented ciliary epithelial cell;type B pancreatic cell;kidney glomerular epithelial cell;podocyte;retinal pigment epithelial cell,NRG;IGF;SPP1;ANGPTL;PTN;PERIOSTIN;COLLAGEN;FN1;LAMININ;THBS;VTN;TENASCIN;DSPP;VWF;BSP;DMP1;CD23;JAM;L1CAM;THY1;ADGRA;ADGRB;ADGRE;MMP
ITGB6,,,,no,3.201,2.521,36660,29454,-0.345,ENSG00000115221,Integrin beta-6,Cell membrane,epithelial cell;luminal epithelial cell of mammary gland;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;type B pancreatic cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thin ascending limb epithelial cell;mammary gland epithelial cell;kidney connecting tubule epithelial cell;kidney loop of Henle epithelial cell;lung secretory cell,SPP1;FN1;TENASCIN;DSPP
KCNJ11,,,,no,1.585,0.987,18151,11533,-0.683,ENSG00000187486,"ATP-sensitive inward rectifier potassium channel 11 (IKATP) (Inward rectifier K(+) channel Kir6.2) (Potassium channel, inwardly rectifying subfamily J member 11)",Membrane,,
KCNJ8,,,,no,12.276,9.242,140598,107987,-0.41,ENSG00000121361,"ATP-sensitive inward rectifier potassium channel 8 (Inward rectifier K(+) channel Kir6.1) (Potassium channel, inwardly rectifying subfamily J member 8) (uKATP-1)",Membrane,interstitial cell of Cajal;capillary endothelial cell;pancreatic D cell;cerebral cortex endothelial cell;pericyte;mural cell,
KCNMA1,,,,no,2.849,3.362,32628,39284,0.239,ENSG00000156113,"Calcium-activated potassium channel subunit alpha-1 (BK channel) (BKCA alpha) (Calcium-activated potassium channel, subfamily M subunit alpha-1) (K(VCA)alpha) (KCa1.1) (Maxi K channel) (MaxiK) (Slo-alpha) (Slo1) (Slowpoke homolog) (Slo homolog) (hSlo)",Cell membrane,type B pancreatic cell;Kupffer cell;bipolar neuron;retinal bipolar neuron,
KPNB1,,,,no,16.842,17.68,192889,206587,0.07,ENSG00000108424,Importin subunit beta-1 (Importin-90) (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit) (PTAC97),Cytoplasm,pancreatic A cell,
KXD1,,,,no,10.059,10.212,115210,119323,0.022,ENSG00000105700,KxDL motif-containing protein 1,Lysosome membrane,pancreatic PP cell;PP cell;mast cell;mucosal type mast cell;T cell,
LAMP1,,,,no,40.034,39.204,458513,458090,-0.03,ENSG00000185896,Lysosome-associated membrane glycoprotein 1 (LAMP-1) (Lysosome-associated membrane protein 1) (CD107 antigen-like family member A) (CD antigen CD107a),Cell membrane,pancreatic PP cell;PP cell;myeloid leukocyte;myeloid cell,
LDHA,,,,no,45.962,37.219,526404,434893,-0.304,ENSG00000134333,L-lactate dehydrogenase A chain (LDH-A),Cytoplasm,"pancreatic D cell;myometrial cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;rod bipolar cell;glycinergic neuron",
