gene,category,rationale,exclude_recommended,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio,pathway_source,pathway_term,was_uncategorized
GAD2,,,no,ENSG00000136750,Glutamate decarboxylase 2,Cytoplasm,pancreatic endocrine cell;type B pancreatic cell;pancreatic A cell;pancreatic D cell;pancreatic PP cell;glandular epithelial cell;enteroendocrine cell;PP cell;endocrine cell;neuron;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron,,0.478,0.274,0.478,5475,3197,-0.805,curated,synapse_neurotransmission,False
GLRA1,,,no,ENSG00000145888,Glycine receptor subunit alpha-1 (Glycine receptor 48 kDa subunit) (Glycine receptor strychnine-binding subunit),Postsynaptic cell membrane,,Glycine,0.456,0.032,0.456,5221,370,-3.848,curated,synapse_neurotransmission,True
GLRA2,,,no,ENSG00000101958,Glycine receptor subunit alpha-2,Postsynaptic cell membrane,,Glycine,0.015,,0.015,175,0,,curated,synapse_neurotransmission,True
GLRA3,,,no,ENSG00000145451,Glycine receptor subunit alpha-3,Postsynaptic cell membrane,,,0.037,0.011,0.037,422,126,-1.773,curated,synapse_neurotransmission,True
GLRB,,,no,ENSG00000109738,Glycine receptor subunit beta (Glycine receptor 58 kDa subunit),Postsynaptic cell membrane,,Glycine,3.152,2.981,3.152,36099,34831,-0.08,curated,synapse_neurotransmission,True
GLS,,,no,ENSG00000115419,"Glutaminase kidney isoform, mitochondrial (GLS)",Mitochondrion matrix,kidney collecting duct principal cell;corneal endothelial cell;renal principal cell;pancreatic A cell;kidney connecting tubule epithelial cell,Glutamate,9.242,9.927,9.927,105849,115997,0.103,curated,synapse_neurotransmission,False
GLS2,,,no,ENSG00000135423,"Glutaminase liver isoform, mitochondrial (GLS)",Mitochondrion,,Glutamate,4.337,7.077,7.077,49671,82698,0.707,curated,synapse_neurotransmission,True
GNA11,,,no,ENSG00000088256,Guanine nucleotide-binding protein subunit alpha-11 (G alpha-11) (G-protein subunit alpha-11) (Guanine nucleotide-binding protein G(y) subunit alpha),Cell membrane,enterocyte;M cell of gut,,4.774,4.719,4.774,54674,55138,-0.017,curated,synapse_neurotransmission,True
GNAI1,,,no,ENSG00000127955,Guanine nucleotide-binding protein G(i) subunit alpha-1 (Adenylate cyclase-inhibiting G alpha protein),Nucleus,,,2.02,1.894,2.02,23135,22136,-0.093,curated,synapse_neurotransmission,True
GNAI2,,,no,ENSG00000114353,Guanine nucleotide-binding protein G(i) subunit alpha-2 (Adenylate cyclase-inhibiting G alpha protein),Cytoplasm,"gut endothelial cell;surface ectodermal cell;CD141-positive myeloid dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;mature conventional dendritic cell;CD14-low, CD16-positive monocyte;promonocyte",,12.549,12.454,12.549,143725,145521,-0.011,curated,synapse_neurotransmission,False
GNAO1,,,no,ENSG00000087258,Guanine nucleotide-binding protein G(o) subunit alpha,Cell membrane,ON-bipolar cell;rod bipolar cell;visceromotor neuron,,0.772,0.518,0.772,8838,6058,-0.574,curated,synapse_neurotransmission,False
GNAQ,,,no,ENSG00000156052,Guanine nucleotide-binding protein G(q) subunit alpha (Guanine nucleotide-binding protein alpha-q),Cell membrane,Purkinje cell,,5.861,5.107,5.861,67128,59669,-0.199,curated,synapse_neurotransmission,True
GNAT3,,,no,ENSG00000214415,Guanine nucleotide-binding protein G(t) subunit alpha-3 (Gustducin alpha-3 chain),Cytoplasm,brush cell;intestinal tuft cell,,0.05,0.012,0.05,568,137,-2.081,curated,synapse_neurotransmission,False
GNB3,,,no,ENSG00000111664,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3 (Transducin beta chain 3),,bipolar neuron;retinal bipolar neuron;ON-bipolar cell;rod bipolar cell;OFF-bipolar cell;retinal cone cell,,0.139,0.2,0.2,1590,2336,0.526,curated,synapse_neurotransmission,False
GPHN,,,no,ENSG00000171723,Gephyrin,Postsynaptic cell membrane,renal beta-intercalated cell,,5.353,4.172,5.353,61310,48748,-0.36,curated,synapse_neurotransmission,True
GRIA1,,,no,ENSG00000155511,"Glutamate receptor 1 (GluR-1) (AMPA-selective glutamate receptor 1) (GluR-A) (GluR-K1) (Glutamate receptor ionotropic, AMPA 1) (GluA1)",Cell membrane,neuroendocrine cell;chromaffin cell;neural cell;astrocyte;Bergmann glial cell;neuron;interneuron;bipolar neuron;inhibitory interneuron;Purkinje cell;visceromotor neuron;GABAergic neuron;glutamatergic neuron;alveolar type 2 fibroblast cell,Glutamate,0.023,0.018,0.023,262,214,-0.321,curated,synapse_neurotransmission,False
GRIA2,,,no,ENSG00000120251,"Glutamate receptor 2 (GluR-2) (AMPA-selective glutamate receptor 2) (GluR-B) (GluR-K2) (Glutamate receptor ionotropic, AMPA 2) (GluA2)",Cell membrane,neural cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;neuron;interneuron;bipolar neuron;retinal bipolar neuron;amacrine cell;granule cell;neuronal brush cell;retinal ganglion cell;GABAergic neuron;glutamatergic neuron,Glutamate,0.297,0.206,0.297,3396,2410,-0.524,curated,synapse_neurotransmission,False
GRIK3,,,no,ENSG00000163873,"Glutamate receptor ionotropic, kainate 3 (GluK3) (Excitatory amino acid receptor 5) (EAA5) (Glutamate receptor 7) (GluR-7) (GluR7)",Cell membrane,Schwann cell;inhibitory interneuron,Glutamate,0.311,0.103,0.311,3557,1204,-1.592,curated,synapse_neurotransmission,False
GRIK4,,,no,ENSG00000149403,"Glutamate receptor ionotropic, kainate 4 (GluK4) (Excitatory amino acid receptor 1) (EAA1) (Glutamate receptor KA-1) (KA1)",Cell membrane,,Glutamate,0.025,0.018,0.025,289,208,-0.503,curated,synapse_neurotransmission,True
GRIK5,,,no,ENSG00000105737,"Glutamate receptor ionotropic, kainate 5 (GluK5) (Excitatory amino acid receptor 2) (EAA2) (Glutamate receptor KA-2) (KA2)",Cell membrane,,Glutamate,0.739,0.712,0.739,8469,8320,-0.055,curated,synapse_neurotransmission,True
GRIN1,,,no,ENSG00000176884,"Glutamate receptor ionotropic, NMDA 1 (GluN1) (Glutamate [NMDA] receptor subunit zeta-1) (N-methyl-D-aspartate receptor subunit NR1) (NMD-R1)",Cell membrane,inhibitory interneuron,Glutamate,0.057,0.071,0.071,657,831,0.31,curated,synapse_neurotransmission,True
GRIN2B,,,no,ENSG00000273079,"Glutamate receptor ionotropic, NMDA 2B (GluN2B) (Glutamate [NMDA] receptor subunit epsilon-2) (N-methyl D-aspartate receptor subtype 2B) (NMDAR2B) (NR2B) (N-methyl-D-aspartate receptor subunit 3) (NR3) (hNR3)",Cell membrane,corneal endothelial cell;neural cell;neuron;inhibitory interneuron;stellate neuron;granule cell;neuronal brush cell;GABAergic neuron;glutamatergic neuron,Glutamate,0.021,,0.021,238,0,,curated,synapse_neurotransmission,False
GRIN2C,,,no,ENSG00000161509,"Glutamate receptor ionotropic, NMDA 2C (GluN2C) (Glutamate [NMDA] receptor subunit epsilon-3) (N-methyl D-aspartate receptor subtype 2C) (NMDAR2C) (NR2C)",Cell membrane,,Glutamate,0.03,0.016,0.03,345,185,-0.928,curated,synapse_neurotransmission,True
GRIN2D,,,no,ENSG00000105464,"Glutamate receptor ionotropic, NMDA 2D (GluN2D) (EB11) (Glutamate [NMDA] receptor subunit epsilon-4) (N-methyl D-aspartate receptor subtype 2D) (NMDAR2D) (NR2D)",Cell membrane,,Glutamate,0.079,0.083,0.083,908,964,0.057,curated,synapse_neurotransmission,True
GRK2,,,no,ENSG00000173020,Beta-adrenergic receptor kinase 1 (Beta-ARK-1),Cytoplasm,DN4 thymocyte;promonocyte;promyelocyte;myeloid lineage restricted progenitor cell,,10.422,12.279,12.279,119362,143482,0.237,curated,synapse_neurotransmission,False
GRM1,,,no,ENSG00000152822,Metabotropic glutamate receptor 1 (mGluR1),Cell membrane,cerebellar granule cell;neuronal brush cell,Glutamate,0.025,0.009,0.025,286,107,-1.447,curated,synapse_neurotransmission,True
GRM2,,,no,ENSG00000164082,Metabotropic glutamate receptor 2 (mGluR2),Cell membrane,,Glutamate,0.042,0.022,0.042,482,261,-0.914,curated,synapse_neurotransmission,True
GRM3,,,no,ENSG00000198822,Metabotropic glutamate receptor 3 (mGluR3),Cell membrane,neuron associated cell;glial cell;macroglial cell;astrocyte;Bergmann glial cell;oligodendrocyte;inhibitory interneuron;GABAergic neuron;glutamatergic neuron,Glutamate,0.025,,0.025,291,0,,curated,synapse_neurotransmission,False
GRM4,,,no,ENSG00000124493,Metabotropic glutamate receptor 4 (mGluR4),Cell membrane,cerebellar granule cell,Glutamate,0.202,0.169,0.202,2310,1971,-0.258,curated,synapse_neurotransmission,True
GRM5,,,no,ENSG00000168959,Metabotropic glutamate receptor 5 (mGluR5),Cell membrane,neural cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;Bergmann glial cell;neuron;interneuron;bipolar neuron;retinal bipolar neuron;ganglion interneuron;inhibitory interneuron;GABAergic neuron;glutamatergic neuron,Glutamate,0.107,0.024,0.107,1227,280,-2.161,curated,synapse_neurotransmission,False
GRM7,,,no,ENSG00000196277,Metabotropic glutamate receptor 7 (mGluR7),Cell membrane,neural cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;neuron;interneuron;bipolar neuron;retinal bipolar neuron;amacrine cell;Purkinje cell;GABAergic neuron;glutamatergic neuron;sympathetic neuron,Glutamate,0.052,0.022,0.052,593,262,-1.207,curated,synapse_neurotransmission,False
GSK3A,,,no,ENSG00000105723,Glycogen synthase kinase-3 alpha (GSK-3 alpha),,,,10.769,9.767,10.769,123340,114121,-0.141,curated,synapse_neurotransmission,True
GSK3B,,,no,ENSG00000082701,Glycogen synthase kinase-3 beta (GSK-3 beta),Cytoplasm,brown fat cell,,4.448,4.135,4.448,50945,48316,-0.105,curated,synapse_neurotransmission,False
HAP1,,,no,ENSG00000173805,Huntingtin-associated protein 1 (HAP-1) (Neuroan 1),Cytoplasm,,,0.163,0.159,0.163,1862,1861,-0.03,curated,synapse_neurotransmission,True
HRAS,,,no,ENSG00000174775,GTPase HRas,Cell membrane,,,3.894,4.039,4.039,44603,47189,0.052,curated,synapse_neurotransmission,True
HSPA8,,,no,ENSG00000109971,Heat shock cognate 71 kDa protein,Cytoplasm,"mature conventional dendritic cell;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;activated CD4-positive, alpha-beta T cell;mucosal invariant T cell;mature T cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",,70.479,61.871,70.479,807194,722951,-0.188,curated,synapse_neurotransmission,False
HTR1A,,,no,ENSG00000178394,5-hydroxytryptamine receptor 1A (5-HT-1A) (5-HT1A) (G-21) (Serotonin receptor 1A),Cell membrane,,5-HT;SerotoninDopamin,0.013,,0.013,146,0,,curated,synapse_neurotransmission,True
HTR1B,,,no,ENSG00000135312,5-hydroxytryptamine receptor 1B (5-HT-1B) (5-HT1B) (S12) (Serotonin 1D beta receptor) (5-HT-1D-beta) (Serotonin receptor 1B),Cell membrane,,5-HT;SerotoninDopamin,0.033,0.018,0.033,379,205,-0.915,curated,synapse_neurotransmission,True
HTR1D,,,no,ENSG00000179546,5-hydroxytryptamine receptor 1D (5-HT-1D) (5-HT1D) (Serotonin 1D alpha receptor) (5-HT-1D-alpha) (Serotonin receptor 1D),Cell membrane,,5-HT;SerotoninDopamin,0.045,0.011,0.045,518,125,-2.08,curated,synapse_neurotransmission,True
HTR1E,,,no,ENSG00000168830,5-hydroxytryptamine receptor 1E (5-HT-1E) (5-HT1E) (S31) (Serotonin receptor 1E),Cell membrane,,SerotoninDopamin,0.025,,0.025,285,0,,curated,synapse_neurotransmission,True
HTR2A,,,no,ENSG00000102468,5-hydroxytryptamine receptor 2A (5-HT-2) (5-HT-2A) (Serotonin receptor 2A),Cell membrane,,5-HT;SerotoninDopamin,0.069,0.014,0.069,790,169,-2.254,curated,synapse_neurotransmission,True
HTR2B,,,no,ENSG00000135914,5-hydroxytryptamine receptor 2B (5-HT-2B) (5-HT2B) (Serotonin receptor 2B),Cell membrane,uterine smooth muscle cell,5-HT;SerotoninDopamin,0.12,0.095,0.12,1372,1105,-0.341,curated,synapse_neurotransmission,False
HTR2C,,,no,ENSG00000147246,5-hydroxytryptamine receptor 2C (5-HT-2C) (5-HT2C) (5-HTR2C) (5-hydroxytryptamine receptor 1C) (5-HT-1C) (5-HT1C) (Serotonin receptor 2C),Cell membrane,ependymal cell;choroid plexus epithelial cell;columnar/cuboidal epithelial cell;pigmented ciliary epithelial cell;neuron,5-HT;SerotoninDopamin,0.021,,0.021,240,0,,curated,synapse_neurotransmission,False
HTR3A,,,no,ENSG00000166736,5-hydroxytryptamine receptor 3A (5-HT3-A) (5-HT3A) (5-hydroxytryptamine receptor 3) (5-HT-3) (5-HT3R) (Serotonin receptor 3A) (Serotonin-gated ion channel receptor),Postsynaptic cell membrane,,SerotoninDopamin,2.657,2.559,2.657,30435,29898,-0.055,curated,synapse_neurotransmission,True
HTR4,,,no,ENSG00000164270,5-hydroxytryptamine receptor 4 (5-HT-4) (5-HT4) (Serotonin receptor 4),Cell membrane,,5-HT;SerotoninDopamin,0.132,0.046,0.132,1511,533,-1.532,curated,synapse_neurotransmission,True
HTR5A,,,no,ENSG00000157219,5-hydroxytryptamine receptor 5A (5-HT-5) (5-HT-5A) (5-HT5A) (Serotonin receptor 5A),Cell membrane,,5-HT;SerotoninDopamin,0.045,0.01,0.045,517,112,-2.236,curated,synapse_neurotransmission,True
HTR6,,,no,ENSG00000158748,5-hydroxytryptamine receptor 6 (5-HT-6) (5-HT6) (Serotonin receptor 6),Cell membrane,,5-HT;SerotoninDopamin,0.017,,0.017,193,0,,curated,synapse_neurotransmission,True
HTR7,,,no,ENSG00000148680,5-hydroxytryptamine receptor 7 (5-HT-7) (5-HT7) (5-HT-X) (Serotonin receptor 7),Cell membrane,,5-HT;SerotoninDopamin,0.22,0.397,0.397,2517,4638,0.853,curated,synapse_neurotransmission,True
ITPR1,,,no,ENSG00000150995,"Inositol 1,4,5-trisphosphate receptor type 1 (IP3 receptor isoform 1) (IP3R 1) (InsP3R1) (Type 1 inositol 1,4,5-trisphosphate receptor) (Type 1 InsP3 receptor)",Endoplasmic reticulum membrane,choroid plexus epithelial cell;kidney distal convoluted tubule epithelial cell;smooth muscle cell of sphincter of pupil;ciliary muscle cell;Purkinje cell,,1.418,1.182,1.418,16241,13811,-0.263,curated,synapse_neurotransmission,False
ITPR3,,,no,ENSG00000096433,"Inositol 1,4,5-trisphosphate receptor type 3 (IP3 receptor isoform 3) (IP3R 3) (InsP3R3) (Type 3 inositol 1,4,5-trisphosphate receptor) (Type 3 InsP3 receptor)",Endoplasmic reticulum membrane,,,7.175,11.43,11.43,82178,133554,0.672,curated,synapse_neurotransmission,True
JAK2,,,no,ENSG00000096968,Tyrosine-protein kinase JAK2,Endomembrane system,basal cell of epidermis;stem cell of epidermis;mesothelial fibroblast,,2.05,2.653,2.653,23475,30998,0.372,curated,synapse_neurotransmission,False
KCNJ10,,,no,ENSG00000177807,"ATP-sensitive inward rectifier potassium channel 10 (ATP-dependent inwardly rectifying potassium channel Kir4.1) (Inward rectifier K(+) channel Kir1.2) (Potassium channel, inwardly rectifying subfamily J member 10)",Membrane,,,0.057,0.022,0.057,658,258,-1.38,curated,synapse_neurotransmission,True
KCNJ12,,,no,ENSG00000184185,"ATP-sensitive inward rectifier potassium channel 12 (Inward rectifier K(+) channel Kir2.2) (IRK-2) (Inward rectifier K(+) channel Kir2.2v) (Potassium channel, inwardly rectifying subfamily J member 12)",Membrane,,,0.106,0.126,0.126,1213,1473,0.251,curated,synapse_neurotransmission,True
KCNJ15,,,no,ENSG00000157551,"ATP-sensitive inward rectifier potassium channel 15 (Inward rectifier K(+) channel Kir1.3) (Inward rectifier K(+) channel Kir4.2) (Potassium channel, inwardly rectifying subfamily J member 15)",Membrane,epithelial cell of proximal tubule;cholangiocyte;kidney collecting duct principal cell;renal principal cell;type II pneumocyte;kidney epithelial cell;kidney cortex tubule cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;kidney loop of Henle thin descending limb epithelial cell;kidney cell;lung secretory cell,,5.832,7.055,7.055,66789,82440,0.275,curated,synapse_neurotransmission,False
KCNJ16,,,no,ENSG00000153822,"Inward rectifier potassium channel 16 (Inward rectifier K(+) channel Kir5.1) (Potassium channel, inwardly rectifying subfamily J member 16)",Membrane,epithelial cell;epithelial cell of proximal tubule;kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell;kidney distal convoluted tubule epithelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle thin ascending limb epithelial cell;kidney epithelial cell;parietal epithelial cell;kidney cortex tubule cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;kidney loop of Henle epithelial cell;kidney loop of Henle thin descending limb epithelial cell;kidney cell;kidney collecting duct cell,,4.115,3.782,4.115,47134,44193,-0.122,curated,synapse_neurotransmission,False
KCNJ2,,,no,ENSG00000123700,"Inward rectifier potassium channel 2 (Cardiac inward rectifier potassium channel) (Inward rectifier K(+) channel Kir2.1) (IRK-1) (hIRK1) (Potassium channel, inwardly rectifying subfamily J member 2)",Membrane,,,0.425,0.411,0.425,4866,4799,-0.049,curated,synapse_neurotransmission,True
KCNJ6,,,no,ENSG00000157542,"G protein-activated inward rectifier potassium channel 2 (GIRK-2) (BIR1) (Inward rectifier K(+) channel Kir3.2) (KATP-2) (Potassium channel, inwardly rectifying subfamily J member 6)",Membrane,type EC enteroendocrine cell;retina horizontal cell;stellate neuron,,0.373,0.226,0.373,4274,2642,-0.723,curated,synapse_neurotransmission,False
KCNJ9,,,no,ENSG00000162728,"G protein-activated inward rectifier potassium channel 3 (GIRK-3) (Inward rectifier K(+) channel Kir3.3) (Potassium channel, inwardly rectifying subfamily J member 9)",Membrane,,,0.026,0.01,0.026,301,120,-1.356,curated,synapse_neurotransmission,True
KCNQ2,,,no,ENSG00000075043,Potassium voltage-gated channel subfamily KQT member 2 (KQT-like 2) (Neuroblastoma-specific potassium channel subunit alpha KvLQT2) (Voltage-gated potassium channel subunit Kv7.2),Cell membrane,glioblast;Schwann cell precursor,,0.058,0.027,0.058,664,318,-1.091,curated,synapse_neurotransmission,False
KCNQ4,,,no,ENSG00000117013,Potassium voltage-gated channel subfamily KQT member 4 (KQT-like 4) (Potassium channel subunit alpha KvLQT4) (Voltage-gated potassium channel subunit Kv7.4),Basal cell membrane,brush cell,,0.427,0.819,0.819,4893,9571,0.939,curated,synapse_neurotransmission,True
KIF5B,,,no,ENSG00000170759,Kinesin-1 heavy chain (Conventional kinesin heavy chain) (Ubiquitous kinesin heavy chain) (UKHC),Cytoplasm,brush cell of trachea;brush cell of bronchus;salivary gland cell,,21.827,17.651,21.827,249981,206253,-0.306,curated,synapse_neurotransmission,True
KPNA2,,,no,ENSG00000182481,Importin subunit alpha-1 (Karyopherin subunit alpha-2) (RAG cohort protein 1) (SRP1-alpha),Cytoplasm,,,5.672,4.775,5.672,64959,55798,-0.248,curated,synapse_neurotransmission,True
KRAS,,,no,ENSG00000133703,GTPase KRas,Cell membrane,,,7.627,4.406,7.627,87350,51484,-0.792,curated,synapse_neurotransmission,True
MAOA,,,no,ENSG00000189221,Amine oxidase [flavin-containing] A,Mitochondrion outer membrane,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;enterocyte of epithelium of small intestine;epithelial cell of small intestine;transit amplifying cell of small intestine;lung secretory cell,,15.652,14.953,15.652,179258,174718,-0.066,curated,synapse_neurotransmission,False
MAOB,,,no,ENSG00000069535,Amine oxidase [flavin-containing] B,Mitochondrion outer membrane,lung neuroendocrine cell;pancreatic A cell;decidual cell;basophil;mast cell,,3.29,4.212,4.212,37685,49218,0.356,curated,synapse_neurotransmission,False
MAP2K1,,,no,ENSG00000169032,Dual specificity mitogen-activated protein kinase kinase 1 (MAP kinase kinase 1) (MAPKK 1) (MKK1),Cytoplasm,,,4.591,3.625,4.591,52585,42362,-0.341,curated,synapse_neurotransmission,True
MAPK1,,,no,ENSG00000100030,Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1),Cytoplasm,"CD8-positive, alpha-beta cytokine secreting effector T cell",,12.287,10.624,12.287,140728,124144,-0.21,curated,synapse_neurotransmission,False
MAPK10,,,no,ENSG00000109339,Mitogen-activated protein kinase 10 (MAP kinase 10) (MAPK 10),Cytoplasm,ependymal cell;choroid plexus epithelial cell;astrocyte;papillary tips cell,,1.99,1.682,1.99,22794,19649,-0.243,curated,synapse_neurotransmission,False
MAPK11,,,no,ENSG00000185386,Mitogen-activated protein kinase 11 (MAP kinase 11) (MAPK 11),Cytoplasm,,,0.727,0.909,0.909,8330,10624,0.322,curated,synapse_neurotransmission,True
MAPK12,,,no,ENSG00000188130,Mitogen-activated protein kinase 12 (MAP kinase 12) (MAPK 12),Cytoplasm;Nucleus;Mitochondrion,,,0.309,0.469,0.469,3538,5484,0.603,curated,synapse_neurotransmission,True
MAPK14,,,no,ENSG00000112062,Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14),Cytoplasm,,,5.16,6.672,6.672,59092,77955,0.371,curated,synapse_neurotransmission,True
MAPK3,,,no,ENSG00000102882,Mitogen-activated protein kinase 3 (MAP kinase 3) (MAPK 3),Cytoplasm,,,8.17,12.041,12.041,93574,140692,0.559,curated,synapse_neurotransmission,True
MAPK8,,,no,ENSG00000107643,Mitogen-activated protein kinase 8 (MAP kinase 8) (MAPK 8),Cytoplasm,,,4.446,4.116,4.446,50917,48090,-0.111,curated,synapse_neurotransmission,True
MAPK9,,,no,ENSG00000050748,Mitogen-activated protein kinase 9 (MAP kinase 9) (MAPK 9),Cytoplasm,,,9.884,7.415,9.884,113205,86638,-0.415,curated,synapse_neurotransmission,True
MAPT,,,no,ENSG00000186868,Microtubule-associated protein tau (Neurofibrillary tangle protein) (Paired helical filament-tau) (PHF-tau),Cytoplasm,interneuron;bipolar neuron;retinal bipolar neuron;cerebral cortex GABAergic interneuron;retina horizontal cell;Cajal-Retzius cell;retinal ganglion cell;visceromotor neuron,,0.655,0.64,0.655,7501,7478,-0.033,curated,synapse_neurotransmission,False
MDM2,,,no,ENSG00000135679,E3 ubiquitin-protein ligase Mdm2,Nucleus,,,10.664,10.219,10.664,122134,119404,-0.062,curated,synapse_neurotransmission,False
MYO6,,,no,ENSG00000196586,Unconventional myosin-VI (Unconventional myosin-6),Golgi apparatus,epithelial cell;duct epithelial cell;luminal epithelial cell of mammary gland;corneal epithelial cell;taste receptor cell;microfold cell of epithelium of small intestine;mammary gland epithelial cell,,12.035,11.312,12.035,137836,132182,-0.089,curated,synapse_neurotransmission,False
NAAA,,,no,ENSG00000138744,N-acylethanolamine-hydrolyzing acid amidase,Lysosome,"CD141-positive myeloid dendritic cell;myeloid dendritic cell, human;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte",,2.612,2.901,2.901,29915,33896,0.151,curated,synapse_neurotransmission,False
NEFL,,,no,ENSG00000277586,Neurofilament light polypeptide (NF-L) (68 kDa neurofilament protein) (Neurofilament triplet L protein),Cell projection,Mueller cell;neuron;enteric neuron;ON-bipolar cell;OFF-bipolar cell;retinal ganglion cell;glycinergic neuron,,0.076,0.021,0.076,875,250,-1.836,curated,synapse_neurotransmission,False
NPTN,,,no,ENSG00000156642,Neuroplastin (Stromal cell-derived receptor 1) (SDR-1),Cell membrane,,,22.13,20.497,22.13,253456,239503,-0.111,curated,synapse_neurotransmission,True
NRAS,,,no,ENSG00000213281,GTPase NRas,Cell membrane,,,7.324,4.932,7.324,83886,57624,-0.571,curated,synapse_neurotransmission,True
PDPK1,,,no,ENSG00000140992,3-phosphoinositide-dependent protein kinase 1 (hPDK1),Cytoplasm;Nucleus;Cell membrane,,,6.841,7.32,7.32,78351,85530,0.098,curated,synapse_neurotransmission,True
PIK3CA,,,no,ENSG00000121879,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)",,,,6.97,6.121,6.97,79827,71518,-0.187,curated,synapse_neurotransmission,True
PIK3CB,,,no,ENSG00000051382,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)",Cytoplasm,,,10.714,9.571,10.714,122705,111829,-0.163,curated,synapse_neurotransmission,True
PIK3CD,,,no,ENSG00000171608,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform (PI3-kinase subunit delta) (PI3K-delta) (PI3Kdelta) (PtdIns-3-kinase subunit delta)",Cytoplasm,,,1.39,2.73,2.73,15919,31898,0.974,curated,synapse_neurotransmission,True
PIK3CG,,,no,ENSG00000105851,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform (PI3-kinase subunit gamma) (PI3K-gamma) (PI3Kgamma) (PtdIns-3-kinase subunit gamma)",Cytoplasm,brush cell;intestinal tuft cell;tuft cell of colon,,0.895,1.298,1.298,10252,15166,0.536,curated,synapse_neurotransmission,False
PIK3R1,,,no,ENSG00000145675,Phosphatidylinositol 3-kinase regulatory subunit alpha (PI3-kinase regulatory subunit alpha) (PI3K regulatory subunit alpha) (PtdIns-3-kinase regulatory subunit alpha) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha) (PI3-kinase subunit p85-alpha) (PtdIns-3-kinase regulatory subunit p85-alpha),,epithelial cell of thymus;cortical thymic epithelial cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;keratocyte,,4.493,4.853,4.853,51457,56704,0.111,curated,synapse_neurotransmission,False
PIK3R2,,,no,ENSG00000105647,Phosphatidylinositol 3-kinase regulatory subunit beta (PI3-kinase regulatory subunit beta) (PI3K regulatory subunit beta) (PtdIns-3-kinase regulatory subunit beta) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit beta) (PI3-kinase subunit p85-beta) (PtdIns-3-kinase regulatory subunit p85-beta),,,,8.295,7.973,8.295,94998,93166,-0.057,curated,synapse_neurotransmission,True
PLA2G4A,,,no,ENSG00000116711,Cytosolic phospholipase A2 (cPLA2) (Phospholipase A2 group IVA),Cytoplasm,glutamatergic neuron;kidney interstitial fibroblast;kidney interstitial cell,,0.574,0.664,0.664,6575,7759,0.21,curated,synapse_neurotransmission,False
PLCB1,,,no,ENSG00000182621,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Nucleus membrane,endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;cardiac endothelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle epithelial cell;Schwann cell;mesangial cell,,4.51,3.9,4.51,51649,45569,-0.21,curated,synapse_neurotransmission,False
PLD1,,,no,ENSG00000075651,Phospholipase D1 (PLD 1) (hPLD1),Cytoplasm,pigmented epithelial cell;non-pigmented ciliary epithelial cell,,5.994,6.647,6.647,68647,77667,0.149,curated,synapse_neurotransmission,False
PLD2,,,no,ENSG00000129219,Phospholipase D2 (PLD 2) (hPLD2),Cell membrane,,,3.27,4.304,4.304,37450,50293,0.396,curated,synapse_neurotransmission,True
PPFIA1,,,no,ENSG00000131626,Liprin-alpha-1 (LAR-interacting protein 1) (LIP-1) (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein alpha-1) (PTPRF-interacting protein alpha-1),Cytoplasm,,,7.777,8.879,8.879,89073,103754,0.191,curated,synapse_neurotransmission,True
