gene,category,rationale,exclude_recommended,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio,pathway_source,pathway_term,was_uncategorized
SLC37A4,,,no,ENSG00000137700,Glucose-6-phosphate exchanger SLC37A4 (Glucose-5-phosphate transporter) (Glucose-6-phosphate translocase) (Solute carrier family 37 member 4) (Transformation-related gene 19 protein) (TRG-19),Endoplasmic reticulum membrane,,,10.467,7.604,10.467,119882,88848,-0.461,curated,hypoxia_HIF,True
SRPX,,,no,ENSG00000101955,Sushi repeat-containing protein SRPX,Cell surface,mesenchymal stem cell;lung microvascular endothelial cell;lung endothelial cell;preosteoblast;decidual cell;connective tissue cell;fibroblast;preadipocyte;brown preadipocyte;pancreatic stellate cell;fibroblast of mammary gland;fibroblast of breast;white fat cell;myofibroblast cell,,6.63,5.403,6.63,75930,63129,-0.295,curated,hypoxia_HIF,False
STAT3,,,no,ENSG00000168610,Signal transducer and activator of transcription 3 (Acute-phase response factor),Cytoplasm,,,24.177,23.625,24.177,276903,276050,-0.033,curated,hypoxia_HIF,False
STC2,,,no,ENSG00000113739,Stanniocalcin-2 (STC-2) (Stanniocalcin-related protein) (STC-related protein) (STCRP),Secreted,epithelial cell;duct epithelial cell;luminal epithelial cell of mammary gland;myoepithelial cell;myoepithelial cell of mammary gland;mammary gland epithelial cell,,4.547,7.117,7.117,52072,83164,0.647,curated,hypoxia_HIF,False
TEK,,,no,ENSG00000120156,Angiopoietin-1 receptor,Cell membrane,blood vessel endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of sinusoid;endothelial cell of uterus;cardiac endothelial cell;endocardial cell,ANGPT,0.955,1.161,1.161,10937,13569,0.282,curated,hypoxia_HIF,False
TES,,,no,ENSG00000135269,Testin (TESS),Cytoplasm;Cell junction,myoepithelial cell;myoepithelial cell of mammary gland;epithelial cell of uterus;salivary gland cell,,12.134,11.703,12.134,138972,136747,-0.052,curated,hypoxia_HIF,False
TFRC,,,no,ENSG00000072274,Transferrin receptor protein 1 (TR) (TfR) (TfR1) (Trfr) (T9) (p90) (CD antigen CD71),Cell membrane,inflammatory macrophage;alveolar macrophage;lung macrophage;erythrocyte;enucleate erythrocyte;immature innate lymphoid cell;myeloid cell;erythroid lineage cell;proerythroblast;erythroblast;primitive red blood cell;transit amplifying cell of small intestine,,6.869,4.179,6.869,78671,48832,-0.717,curated,hypoxia_HIF,False
TGFB3,,,no,ENSG00000119699,Transforming growth factor beta-3 proprotein,Secreted,,TGFb,9.565,4.734,9.565,109550,55314,-1.015,curated,hypoxia_HIF,False
TGM2,,,no,ENSG00000198959,Protein-glutamine gamma-glutamyltransferase 2,Cytoplasm,endocardial cell;bronchial smooth muscle cell;trophoblast giant cell;placental villous trophoblast;decidual cell;connective tissue cell;fibroblast;fibroblast of lung;myofibroblast cell;stromal cell;stromal cell of ovary,ADGRG,6.11,3.562,6.11,69980,41620,-0.779,curated,hypoxia_HIF,False
TIPARP,,,no,ENSG00000163659,Protein mono-ADP-ribosyltransferase TIPARP,Nucleus,basal cell;urothelial cell;bladder urothelial cell;liver dendritic cell;group 3 innate lymphoid cell;bladder cell,,4.416,3.153,4.416,50578,36837,-0.486,curated,hypoxia_HIF,False
TKTL1,,,no,ENSG00000007350,Transketolase-like protein 1,Cytoplasm,"innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;forebrain radial glial cell",,0.044,0.019,0.044,501,219,-1.223,curated,hypoxia_HIF,False
TLR4,,,no,ENSG00000136869,Toll-like receptor 4 (hToll) (CD antigen CD284),Cell membrane,,RESISTIN;ANGPTL,1.988,1.885,1.988,22772,22030,-0.077,curated,hypoxia_HIF,True
TMEM45A,,,no,ENSG00000181458,Transmembrane protein 45A (DNA polymerase-transactivated protein 4) (Dermal papilla-derived protein 7),Membrane,lung goblet cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;decidual cell;sebaceous gland cell,,6.708,5.149,6.708,76826,60169,-0.381,curated,hypoxia_HIF,False
TPBG,,,no,ENSG00000146242,Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1),Cell membrane,mesothelial cell of pleura,,2.621,2.19,2.621,30018,25594,-0.259,curated,hypoxia_HIF,True
UBE2D1,,,no,ENSG00000072401,Ubiquitin-conjugating enzyme E2 D1,Cytoplasm,,,2.926,1.883,2.926,33510,22002,-0.636,curated,hypoxia_HIF,True
UBE2D2,,,no,ENSG00000131508,Ubiquitin-conjugating enzyme E2 D2,,chorionic trophoblast cell;mononuclear cell;T cell,,10.002,7.365,10.002,114555,86057,-0.442,curated,hypoxia_HIF,False
UBE2D3,,,no,ENSG00000109332,Ubiquitin-conjugating enzyme E2 D3,Cell membrane,myeloid leukocyte,,30.029,23.141,30.029,343922,270395,-0.376,curated,hypoxia_HIF,False
VEGFA,,,no,ENSG00000112715,"Vascular endothelial growth factor A, long form (L-VEGF) (Vascular permeability factor) (VPF)",Secreted,intestinal crypt stem cell of large intestine;type I pneumocyte;type B pancreatic cell;club cell;kidney glomerular epithelial cell;podocyte;elicited macrophage;inflammatory macrophage;liver dendritic cell;subcutaneous fat cell,VEGF,9.162,8.643,9.162,104935,100994,-0.084,curated,hypoxia_HIF,False
VHL,,,no,ENSG00000134086,von Hippel-Lindau disease tumor suppressor (Protein G7) (pVHL),Cytoplasm,,,5.964,4.942,5.964,68307,57747,-0.271,curated,hypoxia_HIF,True
VLDLR,,,no,ENSG00000147852,Very low-density lipoprotein receptor (VLDL receptor) (VLDL-R),Cell membrane,,RELN,13.115,9.001,13.115,150204,105176,-0.543,curated,hypoxia_HIF,True
XPNPEP1,,,no,ENSG00000108039,Xaa-Pro aminopeptidase 1,Cytoplasm,,,17.882,19.1,19.1,204796,223173,0.095,curated,hypoxia_HIF,True
