gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio
KDM6B,,,no,True,ENSG00000132510,Lysine-specific demethylase 6B,Nucleus,skeletal muscle satellite stem cell;skeletal muscle satellite cell;liver dendritic cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate,,8.345,7.446,8.345,95571,87005,-0.164
KIF11,,,no,True,ENSG00000138160,Kinesin-like protein KIF11 (Kinesin-like protein 1) (Kinesin-like spindle protein HKSP) (Kinesin-related motor protein Eg5) (Thyroid receptor-interacting protein 5) (TR-interacting protein 5) (TRIP-5),Cytoplasm,DN4 thymocyte;common dendritic progenitor;lymphoid lineage restricted progenitor cell,,0.329,0.287,0.329,3763,3352,-0.196
KLF4,,,no,True,ENSG00000136826,Krueppel-like factor 4 (Epithelial zinc finger protein EZF) (Gut-enriched krueppel-like factor),Nucleus,intestinal crypt stem cell of large intestine;lung endothelial cell;ileal goblet cell;endothelial cell;endothelial cell of vascular tree;monocyte,,1.981,1.764,1.981,22689,20617,-0.167
LACC1,,,no,True,ENSG00000179630,Purine nucleoside phosphorylase LACC1,Cytoplasm,intermediate monocyte,,2.333,2.416,2.416,26718,28232,0.051
LAMP1,,,no,True,ENSG00000185896,Lysosome-associated membrane glycoprotein 1 (LAMP-1) (Lysosome-associated membrane protein 1) (CD107 antigen-like family member A) (CD antigen CD107a),Cell membrane,pancreatic PP cell;PP cell;myeloid leukocyte;myeloid cell,,40.034,39.204,40.034,458513,458090,-0.03
LAMP3,,,no,True,ENSG00000078081,Lysosome-associated membrane glycoprotein 3 (LAMP-3) (Lysosomal-associated membrane protein 3) (DC-lysosome-associated membrane glycoprotein) (DC LAMP) (Protein TSC403) (CD antigen CD208),Cell surface,"epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;Langerhans cell;myeloid dendritic cell, human;lung secretory cell",,1.415,1.433,1.433,16203,16747,0.019
LDLRAD4,,,no,True,ENSG00000168675,Low-density lipoprotein receptor class A domain-containing protein 4,Early endosome membrane,ependymal cell;choroid plexus epithelial cell;epithelial cell of sweat gland;central nervous system macrophage;immature innate lymphoid cell,,2.105,1.961,2.105,24108,22912,-0.102
LGALS9,,,no,True,ENSG00000168961,Galectin-9 (Gal-9) (Ecalectin) (Tumor antigen HOM-HD-21),Cytoplasm,"dendritic cell;CD141-positive myeloid dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte;erythroid progenitor cell, mammalian;pre-conventional dendritic cell",GALECTIN,3.025,3.749,3.749,34643,43803,0.31
LGMN,,,no,True,ENSG00000100600,Legumain,Lysosome,pancreatic PP cell;PP cell;macrophage;elicited macrophage;alternatively activated macrophage;Kupffer cell;colon macrophage;Hofbauer cell;intermediate monocyte;immature innate lymphoid cell,,5.953,7.062,7.062,68174,82513,0.246
LILRA1,,,no,True,ENSG00000104974,Leukocyte immunoglobulin-like receptor subfamily A member 1 (CD85 antigen-like family member I) (Leukocyte immunoglobulin-like receptor 6) (LIR-6) (CD antigen CD85i),Membrane,non-classical monocyte;mature NK T cell,,0.102,0.135,0.135,1169,1573,0.399
LILRA2,,,no,True,ENSG00000239998,Leukocyte immunoglobulin-like receptor subfamily A member 2 (CD85 antigen-like family member H) (Immunoglobulin-like transcript 1) (ILT-1) (Leukocyte immunoglobulin-like receptor 7) (LIR-7) (CD antigen CD85h),Cell membrane,"classical monocyte;hematopoietic cell;granulocyte;leukocyte;myeloid leukocyte;monocyte;non-classical monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;mature NK T cell;myeloid cell;promonocyte;myelocyte",,0.242,0.256,0.256,2767,2996,0.086
LILRA4,,,no,True,ENSG00000239961,Leukocyte immunoglobulin-like receptor subfamily A member 4 (CD85 antigen-like family member G) (Immunoglobulin-like transcript 7) (ILT-7) (CD antigen CD85g),Cell membrane,"dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;unswitched memory B cell;follicular B cell;transitional stage B cell;common dendritic progenitor",,0.059,0.067,0.067,673,782,0.188
LILRA5,,,no,True,ENSG00000187116,Leukocyte immunoglobulin-like receptor subfamily A member 5 (CD85 antigen-like family member F) (Immunoglobulin-like transcript 11) (ILT-11) (Leukocyte immunoglobulin-like receptor 9) (LIR-9) (CD antigen CD85f),Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;blood cell;granulocyte;neutrophil;immature neutrophil;leukocyte;Langerhans cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;mononuclear cell;mature NK T cell;myeloid cell",,0.328,0.279,0.328,3759,3256,-0.236
LILRB1,,,no,True,ENSG00000104972,Leukocyte immunoglobulin-like receptor subfamily B member 1 (LIR-1) (Leukocyte immunoglobulin-like receptor 1) (CD85 antigen-like family member J) (Immunoglobulin-like transcript 2) (ILT-2) (Monocyte/macrophage immunoglobulin-like receptor 7) (MIR-7) (CD antigen CD85j),Cell membrane,"myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;mature NK T cell;myeloid cell",MHC-I,0.775,1.517,1.517,8874,17721,0.969
LILRB2,,,no,True,ENSG00000131042,Leukocyte immunoglobulin-like receptor subfamily B member 2 (LIR-2) (Leukocyte immunoglobulin-like receptor 2) (CD85 antigen-like family member D) (Immunoglobulin-like transcript 4) (ILT-4) (Monocyte/macrophage immunoglobulin-like receptor 10) (MIR-10) (CD antigen CD85d),Cell membrane,"phagocyte;colon macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;dendritic cell;conventional dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;mononuclear cell;mature NK T cell;peripheral blood mononuclear cell;myeloid cell",MHC-I,0.349,0.519,0.519,3995,6059,0.572
LILRB3,,,no,True,ENSG00000204577,Leukocyte immunoglobulin-like receptor subfamily B member 3 (LIR-3) (Leukocyte immunoglobulin-like receptor 3) (CD85 antigen-like family member A) (Immunoglobulin-like transcript 5) (ILT-5) (Monocyte inhibitory receptor HL9) (CD antigen CD85a),Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;blood cell;granulocyte;neutrophil;immature neutrophil;myeloid leukocyte;monocyte;CD14-positive monocyte;intermediate monocyte;myeloid cell",,0.233,0.607,0.607,2666,7089,1.382
LILRB4,,,no,True,ENSG00000186818,Leukocyte immunoglobulin-like receptor subfamily B member 4 (B4) (CD85 antigen-like family member K) (Immunoglobulin-like transcript 3) (ILT-3) (Leukocyte immunoglobulin-like receptor 5) (LIR-5) (Monocyte inhibitory receptor HM18) (CD antigen CD85k),Cell membrane,"alternatively activated macrophage;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;plasmablast",LAIR1,0.409,0.297,0.409,4679,3466,-0.462
LILRB5,,,no,True,ENSG00000105609,Leukocyte immunoglobulin-like receptor subfamily B member 5 (CD85 antigen-like family member C) (Leukocyte immunoglobulin-like receptor 8) (LIR-8) (CD antigen CD85c),Membrane,alternatively activated macrophage;colon macrophage,,0.84,0.509,0.84,9618,5947,-0.722
LIPA,,,no,True,ENSG00000107798,Lysosomal acid lipase/cholesteryl ester hydrolase (Acid cholesteryl ester hydrolase) (LAL),Lysosome,macrophage;alveolar macrophage;colon macrophage;lung macrophage,,9.32,6.637,9.32,106741,77550,-0.49
LMNB1,,,no,True,ENSG00000113368,Lamin-B1,Nucleus lamina,DN4 thymocyte;precursor B cell;large pre-B-II cell;common dendritic progenitor;hematopoietic precursor cell;pro-B cell;fraction A pre-pro B cell,,1.766,1.734,1.766,20225,20258,-0.027
LMO2,,,no,True,ENSG00000135363,Rhombotin-2 (Cysteine-rich protein TTG-2) (LIM domain only protein 2) (LMO-2) (T-cell translocation protein 2),Nucleus,retinal blood vessel endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;gut endothelial cell;endothelial cell of lymphatic vessel;cerebral cortex endothelial cell;surface ectodermal cell;megakaryocyte-erythroid progenitor cell;erythroid lineage cell;erythroid progenitor cell;proerythroblast;erythroblast;hematopoietic multipotent progenitor cell;myeloid lineage restricted progenitor cell,,1.106,1.337,1.337,12663,15621,0.274
LPAR6,,,no,True,ENSG00000139679,Lysophosphatidic acid receptor 6 (LPA receptor 6) (LPA-6) (Oleoyl-L-alpha-lysophosphatidic acid receptor) (P2Y purinoceptor 5) (P2Y5) (Purinergic receptor 5) (RB intron encoded G-protein coupled receptor),Cell membrane,endothelial tip cell;glomerular capillary endothelial cell;gut endothelial cell;macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;mature microglial cell,,0.722,0.655,0.722,8274,7659,-0.14
LPL,,,no,True,ENSG00000175445,Lipoprotein lipase (LPL),Cell membrane,alveolar macrophage;lung macrophage;muscle cell;smooth muscle cell;fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,,1.849,1.335,1.849,21179,15601,-0.47
LTA4H,,,no,True,ENSG00000111144,Leukotriene A-4 hydrolase (LTA-4 hydrolase),Cytoplasm,"epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;phagocyte;alveolar macrophage;lung macrophage;classical monocyte;immature neutrophil;monocyte;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;myeloid cell;myelocyte;granulocytopoietic cell;lung secretory cell",,11.736,13.158,13.158,134417,153752,0.165
LY96,,,no,True,ENSG00000154589,Lymphocyte antigen 96 (Ly-96) (ESOP-1) (Protein MD-2),Secreted,macrophage;alveolar macrophage;colon macrophage;lung macrophage;Hofbauer cell;IgA plasma cell,,0.936,1.043,1.043,10715,12189,0.157
LYN,,,no,True,ENSG00000254087,Tyrosine-protein kinase Lyn,Cell membrane;Nucleus;Cytoplasm;Cytoplasm,"hematopoietic cell;granulocyte;neutrophil;leukocyte;myeloid leukocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;peripheral blood mononuclear cell;myeloid cell",,5.296,4.418,5.296,60650,51619,-0.262
MAFB,,,no,True,ENSG00000204103,Transcription factor MafB (Maf-B) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog B),Nucleus,"intestinal crypt stem cell of large intestine;elicited macrophage;alternatively activated macrophage;colon macrophage;CD14-low, CD16-positive monocyte",,6.639,4.685,6.639,76036,54738,-0.503
MALT1,,,no,True,ENSG00000172175,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Cytoplasm,inflammatory macrophage,,3.482,3.533,3.533,39875,41286,0.021
MAN2B1,,,no,True,ENSG00000104774,Lysosomal alpha-mannosidase (Laman),Lysosome,"dendritic cell;plasmacytoid dendritic cell;CD141-positive myeloid dendritic cell;conventional dendritic cell;Langerhans cell;myeloid dendritic cell;myeloid dendritic cell, human;CD1c-positive myeloid dendritic cell;dendritic cell, human",,15.713,16.668,16.668,179958,194761,0.085
MAP1A,,,no,True,ENSG00000166963,Microtubule-associated protein 1A (MAP-1A) (Proliferation-related protein p80),Cytoplasm,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;immature T cell;thymocyte;double negative thymocyte;Cajal-Retzius cell;retinal ganglion cell",,0.726,0.56,0.726,8315,6540,-0.375
MAP1LC3A,,,no,True,ENSG00000101460,Microtubule-associated proteins 1A/1B light chain 3A (Autophagy-related protein LC3 A) (Autophagy-related ubiquitin-like modifier LC3 A) (MAP1 light chain 3-like protein 1) (MAP1A/MAP1B light chain 3 A) (MAP1A/MAP1B LC3 A) (Microtubule-associated protein 1 light chain 3 alpha),Cytoplasmic vesicle,type B pancreatic cell;follicular dendritic cell;peripheral nervous system neuron,,3.321,3.131,3.321,38033,36580,-0.085
MAP4K4,,,no,True,ENSG00000071054,Mitogen-activated protein kinase kinase kinase kinase 4,Cytoplasm,central nervous system macrophage;neuron associated cell;glial cell;macroglial cell;oligodendrocyte;preadipocyte,,7.144,5.936,7.144,81815,69364,-0.267
MAPKAPK2,,,no,True,ENSG00000162889,MAP kinase-activated protein kinase 2 (MAPK-activated protein kinase 2) (MAPKAP kinase 2) (MAPKAP-K2) (MAPKAPK-2) (MK-2) (MK2),Cytoplasm,"type EC enteroendocrine cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;common dendritic progenitor",,23.183,23.17,23.183,265509,270732,-0.001
MARCO,,,no,True,ENSG00000019169,Macrophage receptor MARCO (Macrophage receptor with collagenous structure) (Scavenger receptor class A member 2),Cell membrane,blood vessel endothelial cell;endothelial cell of lymphatic vessel;phagocyte;macrophage;alternatively activated macrophage;tissue-resident macrophage;alveolar macrophage;lung macrophage;hematopoietic cell;basophil;leukocyte;professional antigen presenting cell;myeloid cell,UGRP1,0.733,0.485,0.733,8392,5662,-0.597
MCM2,,,no,True,ENSG00000073111,DNA replication licensing factor MCM2,Nucleus,macrophage dendritic cell progenitor,,1.351,1.499,1.499,15469,17516,0.15
MCM3,,,no,True,ENSG00000112118,DNA replication licensing factor MCM3,Nucleus,macrophage dendritic cell progenitor,,5.299,5.626,5.626,60685,65744,0.087
MCM5,,,no,True,ENSG00000100297,DNA replication licensing factor MCM5,Nucleus,T cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;macrophage dendritic cell progenitor;pre-conventional dendritic cell,,3.895,6.02,6.02,44606,70337,0.628
MEF2A,,,no,True,ENSG00000068305,Myocyte-specific enhancer factor 2A (Serum response factor-like protein 1),Nucleus,epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;tissue-resident macrophage;central nervous system macrophage;mature microglial cell,,7.276,7.004,7.276,83332,81845,-0.055
MEF2C,,,no,True,ENSG00000081189,Myocyte-specific enhancer factor 2C (Myocyte enhancer factor 2C),Nucleus,macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;mature microglial cell;liver dendritic cell;B cell;early lymphoid progenitor;pro-B cell;glutamatergic neuron;osteoblast,,0.992,1.208,1.208,11359,14119,0.285
MERTK,,,no,True,ENSG00000153208,Tyrosine-protein kinase Mer,Cell membrane,Kupffer cell;immature innate lymphoid cell,PMCH;GAS;PROS;TULP,2.169,2.689,2.689,24842,31426,0.31
METRNL,,,no,True,ENSG00000176845,Meteorin-like protein (Subfatin),Secreted,skeletal muscle satellite stem cell;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;skeletal muscle satellite cell;liver dendritic cell,,2.41,2.221,2.41,27607,25957,-0.118
MFGE8,,,no,True,ENSG00000140545,Lactadherin (Breast epithelial antigen BA46) (HMFG) (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1),Membrane,mesenchymal stem cell;pancreatic A cell;follicular dendritic cell;smooth muscle cell;vascular associated smooth muscle cell;myometrial cell;bronchial smooth muscle cell;decidual cell;pancreatic stellate cell;tendon cell;chondrocyte;adventitial cell,,4.735,3.452,4.735,54227,40333,-0.456
MINPP1,,,no,True,ENSG00000107789,Multiple inositol polyphosphate phosphatase 1,Endoplasmic reticulum lumen,"hematopoietic stem cell;erythrocyte;megakaryocyte-erythroid progenitor cell;erythroid lineage cell;erythroid progenitor cell, mammalian;proerythroblast;enucleated reticulocyte;erythroblast;primitive red blood cell;myeloid lineage restricted progenitor cell",,3.716,3.645,3.716,42557,42593,-0.028
MKI67,,,no,True,ENSG00000148773,Proliferation marker protein Ki-67 (Antigen identified by monoclonal antibody Ki-67) (Antigen KI-67) (Antigen Ki67),Chromosome,"IgG plasmablast;IgA plasmablast;alpha-beta T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;DN4 thymocyte;B cell;large pre-B-II cell;promonocyte;erythroid lineage cell;pro-B cell;fraction A pre-pro B cell;salivary gland cell",,0.406,0.307,0.406,4650,3590,-0.402
MMP12,,,no,True,ENSG00000262406,Macrophage metalloelastase (MME),Secreted,colon macrophage;mononuclear phagocyte,,0.037,0.011,0.037,421,125,-1.781
MMP9,,,no,True,ENSG00000100985,Matrix metalloproteinase-9 (MMP-9),Secreted,osteoclast;hematopoietic cell;blood cell;granulocyte;neutrophil;immature neutrophil;Langerhans cell;intermediate monocyte;myelocyte;granulocytopoietic cell,,0.037,0.076,0.076,419,884,1.048
MPLKIP,,,no,True,ENSG00000168303,M-phase-specific PLK1-interacting protein (TTD non-photosensitive 1 protein),Nucleus;Cytoplasm;Cytoplasm,macrophage dendritic cell progenitor,,0.812,0.477,0.812,9301,5570,-0.769
MPO,,,no,True,ENSG00000005381,Myeloperoxidase (MPO),Lysosome,bone marrow cell;granulocyte monocyte progenitor cell;granulocyte;neutrophil;immature neutrophil;promonocyte;promyelocyte;common dendritic progenitor;macrophage dendritic cell progenitor;basophil mast progenitor cell;myelocyte;hematopoietic precursor cell;hematopoietic multipotent progenitor cell;early lymphoid progenitor;lymphoid lineage restricted progenitor cell;pro-T cell;early T lineage precursor;myeloid lineage restricted progenitor cell;granulocytopoietic cell;common myeloid progenitor;common lymphoid progenitor,,0.063,0.073,0.073,717,852,0.22
MRC1,,,no,True,ENSG00000260314,Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206),Endosome membrane,endothelial cell of lymphatic vessel;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;microglial cell;colon macrophage;lung macrophage;Hofbauer cell;mononuclear phagocyte;surface ectodermal cell;professional antigen presenting cell;immature innate lymphoid cell,CD45,3.876,4.012,4.012,44386,46879,0.05
MS4A1,,,no,True,ENSG00000156738,B-lymphocyte antigen CD20 (B-lymphocyte surface antigen B1) (Bp35) (Leukocyte surface antigen Leu-16) (Membrane-spanning 4-domains subfamily A member 1) (CD antigen CD20),Cell membrane,hematopoietic cell;leukocyte;professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;germinal center B cell;mononuclear cell;lymphocyte;B cell;immature B cell;precursor B cell;small pre-B-II cell;transitional stage B cell;plasma cell;IgM plasma cell,,0.09,0.111,0.111,1033,1297,0.299
MSN,,,no,True,ENSG00000147065,Moesin (Membrane-organizing extension spike protein),Cell membrane,"endothelial tip cell;retinal blood vessel endothelial cell;non-classical monocyte;CD14-low, CD16-positive monocyte;CD8-positive, alpha-beta cytokine secreting effector T cell",,16.053,19.967,19.967,183852,233314,0.315
MSR1,,,no,True,ENSG00000038945,Macrophage scavenger receptor types I and II (Macrophage acetylated LDL receptor I and II) (Scavenger receptor class A member 1) (CD antigen CD204),Membrane,phagocyte;macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;mature microglial cell;lung macrophage;professional antigen presenting cell;immature innate lymphoid cell,,4.006,4.786,4.786,45875,55923,0.257
MTCH2,,,no,True,ENSG00000109919,Mitochondrial carrier homolog 2 (Met-induced mitochondrial protein),Mitochondrion outer membrane,hematopoietic cell;leukocyte;myeloid leukocyte,,14.991,11.965,14.991,171688,139812,-0.325
MTHFR,,,no,True,ENSG00000177000,Methylenetetrahydrofolate reductase (NADPH),,Langerhans cell,,2.407,2.412,2.412,27563,28185,0.003
MX1,,,no,True,ENSG00000157601,Interferon-induced GTP-binding protein Mx1 (Interferon-induced protein p78) (IFI-78K) (Interferon-regulated resistance GTP-binding protein MxA) (Myxoma resistance protein 1) (Myxovirus resistance protein 1),Cytoplasm,"plasmacytoid dendritic cell, human;dendritic cell, human;IgA plasmablast;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human",,3.997,3.217,3.997,45780,37585,-0.313
MXD1,,,no,True,ENSG00000059728,Max dimerization protein 1 (Max dimerizer 1) (Protein MAD),Nucleus,paneth cell of colon;paneth cell of epithelium of small intestine;inflammatory macrophage;blood cell;granulocyte;neutrophil;liver dendritic cell,,1.533,1.641,1.641,17554,19170,0.098
MYB,,,no,True,ENSG00000118513,Transcriptional activator Myb (Proto-oncogene c-Myb),Nucleus,brush cell of trachebronchial tree;brush cell of bronchus;bone marrow cell;granulocyte monocyte progenitor cell;precursor B cell;late pro-B cell;megakaryocyte-erythroid progenitor cell;erythroid progenitor cell;promyelocyte;basophil mast progenitor cell;hematopoietic precursor cell;hematopoietic multipotent progenitor cell;early lymphoid progenitor;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell;common myeloid progenitor;common lymphoid progenitor,,0.145,0.105,0.145,1662,1230,-0.463
MYBL2,,,no,True,ENSG00000101057,Myb-related protein B (B-Myb) (Myb-like protein 2),Nucleus,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;germinal center B cell",,3.288,2.79,3.288,37657,32599,-0.237
MYD88,,,no,True,ENSG00000172936,Myeloid differentiation primary response protein MyD88,Cytoplasm,dendritic cell;CD141-positive myeloid dendritic cell;conventional dendritic cell;Langerhans cell;non-classical monocyte,,4.212,3.931,4.212,48242,45936,-0.1
MYO1F,,,no,True,ENSG00000142347,Unconventional myosin-If (Myosin-Ie),,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;granulocyte;neutrophil;myeloid leukocyte;monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;peripheral blood mononuclear cell;myeloid cell;promonocyte",,0.963,1.887,1.887,11034,22054,0.97
MZB1,,,no,True,ENSG00000170476,Marginal zone B- and B1-cell-specific protein (Mesenteric estrogen-dependent adipose 7) (MEDA-7) (Plasma cell-induced resident endoplasmic reticulum protein) (Plasma cell-induced resident ER protein) (pERp1) (Proapoptotic caspase adapter protein),Cytoplasm,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;plasmablast;IgG plasmablast;IgA plasmablast;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;immature T cell;thymocyte;double negative thymocyte;precursor B cell;small pre-B-II cell;pre-B-I cell;late pro-B cell;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell;common dendritic progenitor;hematopoietic precursor cell;lymphoid lineage restricted progenitor cell;pro-B cell;pro-T cell;early T lineage precursor;common lymphoid progenitor",,0.054,0.385,0.385,619,4497,2.832
N4BP2,,,no,True,ENSG00000078177,NEDD4-binding protein 2 (N4BP2),Cytoplasm,common dendritic progenitor;common lymphoid progenitor,,4.367,3.967,4.367,50010,46358,-0.138
NAAA,,,no,True,ENSG00000138744,N-acylethanolamine-hydrolyzing acid amidase,Lysosome,"CD141-positive myeloid dendritic cell;myeloid dendritic cell, human;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte",,2.612,2.901,2.901,29915,33896,0.151
NCEH1,,,no,True,ENSG00000144959,Neutral cholesterol ester hydrolase 1 (NCEH),Cell membrane,alveolar macrophage;lung macrophage,,3.547,3.524,3.547,40627,41177,-0.01
NCF1,,,no,True,ENSG00000158517,Neutrophil cytosol factor 1 (NCF-1) (47 kDa autosomal chronic granulomatous disease protein) (47 kDa neutrophil oxidase factor) (NCF-47K) (Neutrophil NADPH oxidase factor 1) (Nox organizer 2) (Nox-organizing protein 2) (SH3 and PX domain-containing protein 1A) (p47-phox),Cytoplasm,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;blood cell;granulocyte;immature neutrophil;leukocyte;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;mature B cell;naive B cell;B-1a B cell;B-1b B cell;germinal center B cell;plasmablast;myeloid leukocyte;monocyte;CD14-positive monocyte;B cell;immature B cell;small pre-B-II cell;pre-B-I cell;myelocyte",,0.709,1.514,1.514,8121,17687,1.094
NCF2,,,no,True,ENSG00000116701,Neutrophil cytosol factor 2 (NCF-2) (67 kDa neutrophil oxidase factor) (NADPH oxidase activator 2) (Neutrophil NADPH oxidase factor 2) (p67-phox),Cytoplasm,"phagocyte;macrophage;alveolar macrophage;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;blood cell;granulocyte;neutrophil;leukocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;peripheral blood mononuclear cell;myeloid cell",,1.758,2.19,2.19,20137,25588,0.317
NCF4,,,no,True,ENSG00000100365,Neutrophil cytosol factor 4 (NCF-4) (Neutrophil NADPH oxidase factor 4) (SH3 and PX domain-containing protein 4) (p40-phox) (p40phox),Cytoplasm,colon macrophage;Hofbauer cell;hematopoietic cell;granulocyte;eosinophil;neutrophil;leukocyte;intermediate monocyte;basophil mast progenitor cell;myelocyte;myeloid lineage restricted progenitor cell;granulocytopoietic cell,,0.782,1.275,1.275,8952,14898,0.706
NCS1,,,no,True,ENSG00000107130,Neuronal calcium sensor 1 (NCS-1) (Frequenin homolog) (Frequenin-like protein) (Frequenin-like ubiquitous protein),Golgi apparatus,inflammatory macrophage,,2.345,1.907,2.345,26860,22285,-0.298
NDRG2,,,no,True,ENSG00000165795,Protein NDRG2 (N-myc downstream-regulated gene 2 protein) (Protein Syld709613),Cytoplasm;Cytoplasm,acinar cell of salivary gland;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;tongue muscle cell;slow muscle cell;pre-conventional dendritic cell;Bergmann glial cell;tracheobronchial serous cell;serous cell of epithelium of trachea;serous cell of epithelium of bronchus,,10.596,11.249,11.249,121350,131438,0.086
NFE2L2,,,no,True,ENSG00000116044,"Nuclear factor erythroid 2-related factor 2 (NF-E2-related factor 2) (NFE2-related factor 2) (Nrf-2) (HEBP1) (Nuclear factor, erythroid derived 2, like 2)",Cytoplasm,basal cell of epithelium of bronchus;bronchial epithelial cell;basal epithelial cell of tracheobronchial tree;kidney connecting tubule epithelial cell;liver dendritic cell,,21.374,19.43,21.374,244796,227030,-0.138
NFKB1,,,no,True,ENSG00000109320,Nuclear factor NF-kappa-B p105 subunit (DNA-binding factor KBF1) (EBP-1) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1),Nucleus,"cortical thymic epithelial cell;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;mast cell;mucosal type mast cell;group 3 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;myeloid cell;fibroblast of connective tissue of nonglandular part of prostate",,4.659,4.48,4.659,53358,52342,-0.057
NINJ1,,,no,True,ENSG00000131669,Ninjurin-1 (Nerve injury-induced protein 1),Secreted,"elicited macrophage;inflammatory macrophage;alternatively activated macrophage;colon macrophage;Hofbauer cell;hematopoietic cell;leukocyte;myeloid leukocyte;intermediate monocyte;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;myeloid cell",,3.95,3.586,3.95,45242,41906,-0.139
